analysis_feature_id,PC1_loading,PC2_loading,source_reported_name,refmet_name,source_metabolite_id
ST001521|AN002534|ME367620,0.09029333349007365,-0.03203000896661195,LPC(14:0),LPC 14:0,ME367620
ST001521|AN002534|ME367622,0.031825357212772645,-0.08032688364000276,LPC(16:0),LPC 16:0,ME367622
ST001521|AN002534|ME367621,0.0636360091209923,-0.08859548147838696,LPC(16:1),LPC 16:1,ME367621
ST001521|AN002534|ME367625,0.03897242982333253,-0.02605528660274104,LPC(18:0),LPC 18:0,ME367625
ST001521|AN002534|ME367624,-0.036751652793806516,-0.09171418880921751,LPC(18:1),LPC 18:1,ME367624
ST001521|AN002534|ME367623,-0.03426680675111826,-0.08553058205362796,LPC(18:2),LPC 18:2,ME367623
ST001521|AN002534|ME367628,0.032388493283082624,-0.07908563489151736,LPC(20:3),LPC 20:3,ME367628
ST001521|AN002534|ME367627,0.019043726611814103,-0.03534516339202197,LPC(20:4),LPC 20:4,ME367627
ST001521|AN002534|ME367626,-0.019684398763566657,-0.08444866651892953,LPC(20:5),LPC 20:5,ME367626
ST001521|AN002534|ME367629,0.03952092973973519,-0.029041705833423862,LPC(22:6),LPC 22:6,ME367629
ST001521|AN002534|ME367630,0.0441240799093255,-0.09681872488114333,LPE(16:0),LPE 16:0,ME367630
ST001521|AN002534|ME367633,0.04330892640292364,-0.0581110980484778,LPE(18:0),LPE 18:0,ME367633
ST001521|AN002534|ME367632,-0.03608084452324354,-0.09975390469685458,LPE(18:1),LPE 18:1,ME367632
ST001521|AN002534|ME367631,0.0023786915513024803,-0.12321605480281103,LPE(18:2),LPE 18:2,ME367631
ST001521|AN002534|ME367635,0.0784094882941835,-0.014118781806239463,LPE(20:0),LPE 20:0,ME367635
ST001521|AN002534|ME367634,0.028224126011970652,-0.06811891529489611,LPE(20:4),LPE 20:4,ME367634
ST001521|AN002534|ME367637,-0.0057922072576000625,-0.01556268452462837,LPE(22:0),LPE 22:0,ME367637
ST001521|AN002534|ME367636,0.0652668102974272,0.020331498240272614,LPE(22:6),LPE 22:6,ME367636
ST001521|AN002534|ME367743,-0.005216855556261985,-0.0419168523039632,MG(14:1)_A,MG 14:1,ME367743
ST001521|AN002534|ME367742,0.00032713989977132423,0.009771073724696598,MG(14:1)_B,MG 14:1,ME367742
ST001521|AN002534|ME367744,-0.007870604549112713,0.03350125833445021,MG(16:1),MG 16:1,ME367744
ST001521|AN002534|ME367745,0.0012390559624279698,-0.014230618023506416,MG(18:0),MG 18:0,ME367745
ST001521|AN002534|ME367746,-0.0024973488210686522,-0.021351620645261717,MG(22:1),MG 22:1,ME367746
ST001521|AN002534|ME367639,0.10278489847180532,-0.011429824958875926,PC(30:0),PC 30:0,ME367639
ST001521|AN002534|ME367638,0.091957749852456,-0.031409129586632514,PC(30:1),PC 30:1,ME367638
ST001521|AN002534|ME367642,0.08846402636356365,0.02272891570749838,PC(32:0),PC 32:0,ME367642
ST001521|AN002534|ME367641,0.10084295280541522,-0.03267016788559192,PC(32:1),PC 32:1,ME367641
ST001521|AN002534|ME367640,0.08931409229513347,0.01322399826964925,PC(32:2),PC 32:2,ME367640
ST001521|AN002534|ME367648,0.09640425547922955,0.04273890684671721,PC(34:0),PC 34:0,ME367648
ST001521|AN002534|ME367647,0.06882954607153755,-0.022220296210527964,PC(34:1),PC 34:1,ME367647
ST001521|AN002534|ME367645,0.05566585111623097,0.024336329684075057,PC(34:2),PC 34:2,ME367645
ST001521|AN002534|ME367646,0.033934082996833724,0.06597830335636833,PC(34:2-OH),PC 34:2;O,ME367646
ST001521|AN002534|ME367644,0.07368207518616901,0.017477653694100467,PC(34:3),PC 34:3,ME367644
ST001521|AN002534|ME367643,0.09345471759614317,0.03704441214630418,PC(34:4),PC 34:4,ME367643
ST001521|AN002534|ME367655,0.06731429415145744,0.06233074773059081,PC(36:0),PC 36:0,ME367655
ST001521|AN002534|ME367654,0.0659231347560151,0.006676946619649259,PC(36:1),PC 36:1,ME367654
ST001521|AN002534|ME367653,0.05242777168451819,0.031538457619961414,PC(36:2),PC 36:2,ME367653
ST001521|AN002534|ME367652,0.05770915976517201,-0.0006113970109071942,PC(36:3),PC 36:3,ME367652
ST001521|AN002534|ME367649,0.0018747114728024591,0.01794946411672647,PC(36:4)_A,PC 36:4,ME367649
ST001521|AN002534|ME367650,0.0882325713183043,0.0816174466090949,PC(36:4)_B,PC 36:4,ME367650
ST001521|AN002534|ME367651,0.00029572536538561184,0.045074980568283046,PC(36:4-OH),PC 36:4;O,ME367651
ST001521|AN002534|ME367659,0.038551897427357304,0.011481554629392978,PC(38:2),PC 38:2,ME367659
ST001521|AN002534|ME367658,0.09481365615425416,0.013608629601230835,PC(38:3),PC 38:3,ME367658
ST001521|AN002534|ME367657,0.08174535689024806,0.08265682877052638,PC(38:4),PC 38:4,ME367657
ST001521|AN002534|ME367656,0.08783924722545036,0.08400629527005549,PC(38:6),PC 38:6,ME367656
ST001521|AN002534|ME367660,0.07480942264435306,0.06810746383497983,PC(40:10),PC 40:10,ME367660
ST001521|AN002534|ME367662,0.09594983572190188,0.06696991677888672,PC(40:6),PC 40:6,ME367662
ST001521|AN002534|ME367661,0.08358153321486082,0.08851490223569368,PC(40:9),PC 40:9,ME367661
ST001521|AN002534|ME367667,-0.05807407093054169,0.05125101176835706,PC(P-34:0)/PC(O-34:1)_A,PC P-34:0 or PC O-34:1,ME367667
ST001521|AN002534|ME367668,0.0424124778871976,0.11924226363625863,PC(P-34:0)/PC(O-34:1)_B,PC P-34:0 or PC O-34:1,ME367668
ST001521|AN002534|ME367666,-0.009297897562902715,0.10380629663635997,PC(P-34:1)/PC(O-34:2),PC P-34:1 or PC O-34:2,ME367666
ST001521|AN002534|ME367665,-0.012759486275948105,0.10225062470832447,PC(P-34:2)/PC(O-34:3),PC P-34:2 or PC O-34:3,ME367665
ST001521|AN002534|ME367664,-0.032225285033345374,0.006944977411961042,PC(P-34:3)/PC(O-34:4),PC P-34:3 or PC O-34:4,ME367664
ST001521|AN002534|ME367663,0.04112226762574938,0.07677284003335479,PC(P-34:4)/PC(O-34:5),PC P-34:4 or PC O-34:5,ME367663
ST001521|AN002534|ME367674,0.006926314843754167,0.09025033354601711,PC(P-36:0)/PC(O-36:1),PC P-36:0 or PC O-36:1,ME367674
ST001521|AN002534|ME367673,-0.04573437641216257,0.07223284636598516,PC(P-36:1)/PC(O-36:2),PC P-36:1 or PC O-36:2,ME367673
ST001521|AN002534|ME367672,-0.011180353857121893,0.11328887253753124,PC(P-36:2)/PC(O-36:3),PC P-36:2 or PC O-36:3,ME367672
ST001521|AN002534|ME367671,-0.06780792782151027,0.06036081598112491,PC(P-36:3)/PC(O-36:4),PC P-36:3 or PC O-36:4,ME367671
ST001521|AN002534|ME367669,0.04710360447514988,0.08278242056200996,PC(P-36:4)/PC(O-36:5)_A,PC P-36:4 or PC O-36:5,ME367669
ST001521|AN002534|ME367670,0.04224682344964092,0.13629091516853106,PC(P-36:4)/PC(O-36:5)_B,PC P-36:4 or PC O-36:5,ME367670
ST001521|AN002534|ME367677,0.06738668167089644,0.09139185642822312,PC(P-38:3)/PC(O-38:4),PC P-38:3 or PC O-38:4,ME367677
ST001521|AN002534|ME367676,0.00657754826032586,0.1397364888593112,PC(P-38:5)/PC(O-38:6),PC P-38:5 or PC O-38:6,ME367676
ST001521|AN002534|ME367675,0.061043197324490144,0.13198200171329016,PC(P-38:6)/PC(O-38:7),PC P-38:6 or PC O-38:7,ME367675
ST001521|AN002534|ME367678,0.015526891688445107,0.14296579389758177,PC(P-40:6)/PC(O-40:7),PC P-40:6 or PC O-40:7,ME367678
ST001521|AN002534|ME367679,0.074703368099016,-0.010049531585409244,PE(32:0),PE 32:0,ME367679
ST001521|AN002534|ME367681,0.10275799171033306,0.015989935433793658,PE(34:0),PE 34:0,ME367681
ST001521|AN002534|ME367680,0.0622306508771091,-0.052915055904221284,PE(34:2),PE 34:2,ME367680
ST001521|AN002534|ME367686,0.1011204388930738,0.026245555818284586,PE(36:0),PE 36:0,ME367686
ST001521|AN002534|ME367685,0.03899194793942669,-0.034356969972385076,PE(36:1),PE 36:1,ME367685
ST001521|AN002534|ME367684,0.057137016174270895,-0.04755961486366839,PE(36:2),PE 36:2,ME367684
ST001521|AN002534|ME367683,0.017664864932689466,-0.06032753733126048,PE(36:3),PE 36:3,ME367683
ST001521|AN002534|ME367682,0.06777130847061223,-0.022013594644428727,PE(36:4),PE 36:4,ME367682
ST001521|AN002534|ME367690,0.09692971750747896,0.03882566717092818,PE(38:2),PE 38:2,ME367690
ST001521|AN002534|ME367689,0.067069709456365,0.02194565655622104,PE(38:4),PE 38:4,ME367689
ST001521|AN002534|ME367688,0.05854317430323027,0.004795409684638395,PE(38:5),PE 38:5,ME367688
ST001521|AN002534|ME367687,0.07215667724840487,0.0399028277188986,PE(38:6),PE 38:6,ME367687
ST001521|AN002534|ME367693,-0.030664355532816902,0.048710972789261134,PE(P-34:1)/PE(O-34:2),PE P-34:1 or PE O-34:2,ME367693
ST001521|AN002534|ME367692,0.024513440478521005,0.05509981954844225,PE(P-34:2)/PE(O-34:3),PE P-34:2 or PE O-34:3,ME367692
ST001521|AN002534|ME367698,0.03901065145769934,0.022414862100348657,PE(P-36:0)/PE(O-36:1),PE P-36:0 or PE O-36:1,ME367698
ST001521|AN002534|ME367697,-0.009254478376034183,0.0714117835378649,PE(P-36:1)/PE(O-36:2),PE P-36:1 or PE O-36:2,ME367697
ST001521|AN002534|ME367696,0.017019347337044428,0.07998413344727683,PE(P-36:2)/PE(O-36:3),PE P-36:2 or PE O-36:3,ME367696
ST001521|AN002534|ME367695,-0.04842774477286276,0.055302024051647504,PE(P-36:3)/PE(O-36:4),PE P-36:3 or PE O-36:4,ME367695
ST001521|AN002534|ME367694,0.04967971016885089,0.10256832565352145,PE(P-36:4)/PE(O-36:5),PE P-36:4 or PE O-36:5,ME367694
ST001521|AN002534|ME367702,0.038450365555202315,0.08754876687065569,PE(P-38:2)/PE(O-38:3),PE P-38:2 or PE O-38:3,ME367702
ST001521|AN002534|ME367701,0.05262324664172593,0.11111161754710756,PE(P-38:4)/PE(O-38:5),PE P-38:4 or PE O-38:5,ME367701
ST001521|AN002534|ME367700,0.018927770588328677,0.1231829285584836,PE(P-38:5)/PE(O-38:6),PE P-38:5 or PE O-38:6,ME367700
ST001521|AN002534|ME367699,0.06500098097628552,0.13415835376387925,PE(P-38:6)/PE(O-38:7),PE P-38:6 or PE O-38:7,ME367699
ST001521|AN002534|ME367703,0.05794968004397161,0.1324114226483538,PE(P-40:6)/PE(O-40:7),PE P-40:6 or PE O-40:7,ME367703
ST001521|AN002534|ME367704,-0.041056433310532374,0.020960101209454653,PE(P-44:12)/PE(O-44:13),PE P-44:12 or PE O-44:13,ME367704
ST001521|AN002534|ME367706,0.014356833278199598,-0.02525468445618579,PI(34:0),PI 34:0,ME367706
ST001521|AN002534|ME367705,0.07653420316455248,-0.01884585092033476,PI(34:2),PI 34:2,ME367705
ST001521|AN002534|ME367707,0.0900450831268426,-0.0313752080890338,PI(36:4),PI 36:4,ME367707
ST001521|AN002534|ME367708,0.09144715884567874,0.01292363608020335,PI(38:4),PI 38:4,ME367708
ST001521|AN002534|ME367709,0.07964488666804892,0.051114493542981254,PS(34:0),PS 34:0,ME367709
ST001521|AN002534|ME367711,0.09289225105957552,-0.0022089207845768033,PS(40:6),PS 40:6,ME367711
ST001521|AN002534|ME367713,0.04520500997284983,0.0558100682046305,PS(P-36:0)/PS(O-36:1),PS P-36:0 or PS O-36:1,ME367713
ST001521|AN002534|ME367712,0.05532425397385238,0.0055538756283435966,PS(P-36:2)/PS(O-36:3),PS P-36:2 or PS O-36:3,ME367712
ST001521|AN002534|ME367719,0.10233325695337579,0.061564539602102265,SM(d18:1/14:0),SM 18:1;O2/14:0,ME367719
ST001521|AN002534|ME367721,0.0785538098213707,0.10811796638790126,SM(d18:1/16:0),SM 18:1;O2/16:0,ME367721
ST001521|AN002534|ME367720,0.07900208267370433,0.0656448111115644,SM(d18:1/16:1),SM 18:1;O2/16:1,ME367720
ST001521|AN002534|ME367723,0.10269746459106527,0.055014026329671555,SM(d18:1/18:0),SM 18:1;O2/18:0,ME367723
ST001521|AN002534|ME367722,0.09766105593970731,0.04799117897182554,SM(d18:1/18:1),SM 18:1;O2/18:1,ME367722
ST001521|AN002534|ME367724,0.08342404520741953,0.09513341066852338,SM(d18:1/20:0),SM 18:1;O2/20:0,ME367724
ST001521|AN002534|ME367726,0.053668315859072266,0.11821986997590157,SM(d18:1/22:0),SM 18:1;O2/22:0,ME367726
ST001521|AN002534|ME367725,0.07259909201391064,0.10117433683310624,SM(d18:1/22:1),SM 18:1;O2/22:1,ME367725
ST001521|AN002534|ME367728,0.032195623549832374,0.11546300379951031,SM(d18:1/24:0),SM 18:1;O2/24:0,ME367728
ST001521|AN002534|ME367727,0.05705555681514795,0.1066927869768205,SM(d18:1/24:1),SM 18:1;O2/24:1,ME367727
ST001521|AN002534|ME367762,0.07774268818834909,-0.06580866993360132,TG(42:0),TG 42:0,ME367762
ST001521|AN002534|ME367768,0.09653453184867969,-0.062686547376474,TG(44:0),TG 44:0,ME367768
ST001521|AN002534|ME367767,0.09993714335500024,-0.06315364835831376,TG(44:1),TG 44:1,ME367767
ST001521|AN002534|ME367766,0.09831219599802513,-0.05726094139780317,TG(44:2),TG 44:2,ME367766
ST001521|AN002534|ME367771,0.09287571108919376,-0.05206767569339675,TG(45:1),TG 45:1,ME367771
ST001521|AN002534|ME367770,0.0665166533061124,-0.07324527578850919,TG(45:2),TG 45:2,ME367770
ST001521|AN002534|ME367777,0.09177360791671307,-0.06045813619537469,TG(46:0),TG 46:0,ME367777
ST001521|AN002534|ME367776,0.09877644286924032,-0.06996577971701755,TG(46:1),TG 46:1,ME367776
ST001521|AN002534|ME367775,0.10148359171864828,-0.06094900680893134,TG(46:2),TG 46:2,ME367775
ST001521|AN002534|ME367774,0.10201234358425397,-0.05529152351395184,TG(46:3),TG 46:3,ME367774
ST001521|AN002534|ME367773,0.09710341392059815,-0.042767774360177625,TG(46:4),TG 46:4,ME367773
ST001521|AN002534|ME367779,0.07885628053933415,-0.03993684736258517,TG(47:1),TG 47:1,ME367779
ST001521|AN002534|ME367778,0.09904529918688608,-0.02250105594118048,TG(47:2),TG 47:2,ME367778
ST001521|AN002534|ME367786,0.09498437004296817,-0.054809696841274264,TG(48:0),TG 48:0,ME367786
ST001521|AN002534|ME367785,0.10285452193182165,-0.0751127412060777,TG(48:1),TG 48:1,ME367785
ST001521|AN002534|ME367784,0.10623486025257656,-0.0593301225902143,TG(48:2),TG 48:2,ME367784
ST001521|AN002534|ME367783,0.1005373730981785,-0.053831508076143716,TG(48:3),TG 48:3,ME367783
ST001521|AN002534|ME367782,0.09002015630542182,-0.041302738353240484,TG(48:4),TG 48:4,ME367782
ST001521|AN002534|ME367781,0.0917644637575095,-0.033969412403488414,TG(48:5),TG 48:5,ME367781
ST001521|AN002534|ME367789,0.06328801114299884,-0.04966018988762594,TG(49:1),TG 49:1,ME367789
ST001521|AN002534|ME367788,0.10363623740630958,-0.025983383539708037,TG(49:2),TG 49:2,ME367788
ST001521|AN002534|ME367787,0.10752771090656277,-0.012962498955772924,TG(49:3),TG 49:3,ME367787
ST001521|AN002534|ME367797,0.09946851788068174,-0.04719373717832931,TG(50:0),TG 50:0,ME367797
ST001521|AN002534|ME367796,0.09664568890851308,-0.07971150519005268,TG(50:1),TG 50:1,ME367796
ST001521|AN002534|ME367795,0.1018424972471548,-0.07586800976271223,TG(50:2),TG 50:2,ME367795
ST001521|AN002534|ME367794,0.1028811055603483,-0.052217136513358194,TG(50:3),TG 50:3,ME367794
ST001521|AN002534|ME367793,0.10487242184242779,-0.020055298088669096,TG(50:4),TG 50:4,ME367793
ST001521|AN002534|ME367792,0.10144687176613364,-0.007558263446793539,TG(50:5),TG 50:5,ME367792
ST001521|AN002534|ME367791,0.09524900314358263,-0.0023351515657948343,TG(50:6),TG 50:6,ME367791
ST001521|AN002534|ME367801,0.10121214004043641,-0.015058699015139624,TG(51:0),TG 51:0,ME367801
ST001521|AN002534|ME367800,0.10454750921718968,-0.01890660051009321,TG(51:1),TG 51:1,ME367800
ST001521|AN002534|ME367799,0.10437525552930418,-0.023242784173690557,TG(51:2),TG 51:2,ME367799
ST001521|AN002534|ME367798,0.09662669858255234,-0.018946001390446273,TG(51:3),TG 51:3,ME367798
ST001521|AN002534|ME367809,0.0970134409640582,-0.04490435067934685,TG(52:0),TG 52:0,ME367809
ST001521|AN002534|ME367808,0.10113293582401187,-0.0461978154244995,TG(52:1),TG 52:1,ME367808
ST001521|AN002534|ME367807,0.08216139646926594,-0.0730779030179208,TG(52:2),TG 52:2,ME367807
ST001521|AN002534|ME367806,0.06534727156276084,-0.04817799013934886,TG(52:3),TG 52:3,ME367806
ST001521|AN002534|ME367805,0.028154569898005914,-0.025240690399994083,TG(52:4),TG 52:4,ME367805
ST001521|AN002534|ME367804,0.05398250396471147,0.026160879636777604,TG(52:5),TG 52:5,ME367804
ST001521|AN002534|ME367803,0.08018103979956717,0.02661541344646179,TG(52:6),TG 52:6,ME367803
ST001521|AN002534|ME367802,0.08079670036468771,0.036836664359624675,TG(52:7),TG 52:7,ME367802
ST001521|AN002534|ME367811,0.10491784262022538,-0.015052519562528786,TG(53:2),TG 53:2,ME367811
ST001521|AN002534|ME367810,0.08618196352484465,-0.00564543468164684,TG(53:3),TG 53:3,ME367810
ST001521|AN002534|ME367822,0.09757795227687589,-0.048663790447368835,TG(54:1),TG 54:1,ME367822
ST001521|AN002534|ME367812,0.08215827996044993,0.1022322505737431,TG(54:10),TG 54:10,ME367812
ST001521|AN002534|ME367821,0.07425859966671407,-0.04793558931564649,TG(54:2),TG 54:2,ME367821
ST001521|AN002534|ME367820,-0.01478289988496185,-0.04317190662687497,TG(54:3),TG 54:3,ME367820
ST001521|AN002534|ME367819,-0.051891019713355344,-0.01611389426584543,TG(54:4),TG 54:4,ME367819
ST001521|AN002534|ME367818,-0.05609593513157484,-0.007416149561637853,TG(54:5),TG 54:5,ME367818
ST001521|AN002534|ME367817,-0.029591319719677208,0.037920711816616916,TG(54:6),TG 54:6,ME367817
ST001521|AN002534|ME367816,0.006836074253227075,0.06665655692924215,TG(54:7),TG 54:7,ME367816
ST001521|AN002534|ME367814,-0.032052791657354154,0.07295502496356986,TG(54:8)_A,TG 54:8,ME367814
ST001521|AN002534|ME367815,0.07693915835864129,0.06474762476556369,TG(54:8)_B,TG 54:8,ME367815
ST001521|AN002534|ME367813,0.047411686566138686,0.0583271511525168,TG(54:9),TG 54:9,ME367813
ST001521|AN002534|ME367824,0.10478779601635738,-0.030761922908767704,TG(55:2),TG 55:2,ME367824
ST001521|AN002534|ME367823,0.08443053192763597,-0.008886064007503008,TG(55:3),TG 55:3,ME367823
ST001521|AN002534|ME367835,0.059344211168203036,-0.08195344209200035,TG(56:1),TG 56:1,ME367835
ST001521|AN002534|ME367825,0.02631609492453425,0.10466389781365476,TG(56:10),TG 56:10,ME367825
ST001521|AN002534|ME367834,0.07000341675056418,-0.07207070449204889,TG(56:2),TG 56:2,ME367834
ST001521|AN002534|ME367833,0.011672602316543174,-0.055607067457892574,TG(56:3),TG 56:3,ME367833
ST001521|AN002534|ME367832,0.0043763861011577735,0.0029447007006336884,TG(56:4),TG 56:4,ME367832
ST001521|AN002534|ME367830,0.007827176771088974,-0.00795088222022348,TG(56:5)_A,TG 56:5,ME367830
ST001521|AN002534|ME367831,0.05671564261543833,0.06700058041850325,TG(56:5)_B,TG 56:5,ME367831
ST001521|AN002534|ME367829,0.037802357776487105,0.07868009105915945,TG(56:6),TG 56:6,ME367829
ST001521|AN002534|ME367828,0.0031541265036313555,0.06416661596344643,TG(56:7),TG 56:7,ME367828
ST001521|AN002534|ME367827,0.02744477204673853,0.12136740272585608,TG(56:8),TG 56:8,ME367827
ST001521|AN002534|ME367826,0.03837451534083722,0.1180806899260817,TG(56:9),TG 56:9,ME367826
ST001521|AN002534|ME367837,0.030243499581851876,0.14464214031619763,TG(58:10),TG 58:10,ME367837
ST001521|AN002534|ME367836,0.035368020978279034,0.12456586959340749,TG(58:11),TG 58:11,ME367836
ST001521|AN002534|ME367841,0.0721358418301122,0.07087927574214471,TG(58:6),TG 58:6,ME367841
ST001521|AN002534|ME367840,0.04160123885866408,0.10192854940531483,TG(58:7),TG 58:7,ME367840
ST001521|AN002534|ME367839,0.018167930930410484,0.10402741469269886,TG(58:8),TG 58:8,ME367839
ST001521|AN002534|ME367838,0.012229661092116774,0.13322931190739654,TG(58:9),TG 58:9,ME367838
ST001521|AN002534|ME367842,0.03848842906236414,0.13340531574807268,TG(60:12),TG 60:12,ME367842
